IATA	ID	Name	City	Country	ICAO
HUS	7107	Hughes Airport	Hughes	United States	PAHU
HUT	7035	Hutchinson Municipal Airport	Hutchinson	United States	KHUT
HUU	6067	Alferez Fap David Figueroa Fernandini Airport	Hu?ínuco	Peru	SPNC
HUV	716	Hudiksvall Airport	Hudiksvall	Sweden	ESNH
HUW	8257	Humait?í Airport	Humaita	Brazil	SWHT
HUX	1786	Bah?¡as de Huatulco International Airport	Huatulco	Mexico	MMBT
HUY	515	Humberside Airport	Humberside	United Kingdom	EGNJ
HVA	928	Analalava Airport	Analalava	Madagascar	FMNL
HVB	4052	Hervey Bay Airport	Hervey Bay	Australia	YHBA
HVD	6373	Khovd Airport	Khovd	Mongolia	ZMKD
HVG	4326	Valan Airport	Honningsvag	Norway	ENHV
HVN	4006	Tweed New Haven Airport	New Haven	United States	KHVN
HVR	3604	Havre City County Airport	Havre	United States	KHVR
HVS	10133	Hartsville Regional Airport	Hartsville	United States	KHVS
HWD	8982	Hayward Executive Airport	Hayward	United States	KHWD
HWO	3468	North Perry Airport	Hollywood	United States	KHWO
HXX	12026	Hay Airport		Australia	YHAY
HYA	4278	Barnstable Municipal Boardman Polando Field	Barnstable	United States	KHYA
HYG	7148	Hydaburg Seaplane Base	Hydaburg	United States	PAHY
HYI	11835	San Marcos Municipal Airport	San Marcos	United States	KHYI
HYN	6384	Huangyan Luqiao Airport	Huangyan	China	ZSLQ
HYR	11836	Sawyer County Airport	Hayward	United States	KHYR
HYS	7014	Hays Regional Airport	Hays	United States	KHYS
HYV	424	Hyvink?ñ?ñ Airfield	Hyvinkaa	Finland	EFHV
HYW	9847	Conway Horry County Airport	Conway	United States	KHYW
HZG	6364	Hanzhong Chenggu Airport	Hanzhong	China	ZLHZ
HZH	7508	Liping Airport	Liping	China	ZUNP
HZK	14	H??sav?¡k Airport	Husavik	Iceland	BIHU
HZL	8473	Hazleton Municipal Airport	Hazleton	United States	KHZL
HZP	11053	Fort Mackay / Horizon Airport	Wood Buffalo	Canada	CYNR
I16	10062	Kee Field	Pineville	United States	KI16
IAA	6121	Igarka Airport	Igarka	Russia	UOII
IAB	3767	Mc Connell Air Force Base	Wichita	United States	KIAB
IAD	3714	Washington Dulles International Airport	Washington	United States	KIAD
IAG	3630	Niagara Falls International Airport	Niagara Falls	United States	KIAG
IAH	3550	George Bush Intercontinental Houston Airport	Houston	United States	KIAH
IAM	244	In Am??nas Airport	Zarzaitine	Algeria	DAUZ
IAN	7179	Bob Baker Memorial Airport	Kiana	United States	PAIK
IAO	6974	Siargao Airport	Siargao	Philippines	RPNS
IAR	6940	Tunoshna Airport	Yaroslavl	Russia	UUDL
IAS	1655	Ia?ƒi Airport	Iasi	Romania	LRIA
IBA	266	Ibadan Airport	Ibadan	Nigeria	DNIB
IBE	2724	Perales Airport	Ibague	Colombia	SKIB
IBR	2281	Hyakuri Airport	Ibaraki	Japan	RJAH
IBZ	1225	Ibiza Airport	Ibiza	Spain	LEIB
ICI	5867	Cicia Airport	Cicia	Fiji	NFCI
ICK	7335	Nieuw Nickerie Airport	Nieuw Nickerie	Suriname	SMNI
ICN	3930	Incheon International Airport	Seoul	South Korea	RKSI
ICT	3457	Wichita Mid Continent Airport	Wichita	United States	KICT
IDA	4100	Idaho Falls Regional Airport	Idaho Falls	United States	KIDA
IDL	7767	Indianola Municipal Airport	New York	United States	KIDL
IDP	11090	Independence Municipal Airport	Independence	United States	KIDP
IDR	3008	Devi Ahilyabai Holkar Airport	Indore	India	VAID
IDY	5782	?Äle d'Yeu Airport	?Äle d'Yeu	France	LFEY
IEG	681	Zielona G??ra-Babimost Airport	Zielona Gora	Poland	EPZG
IEJ	11925	Ie Jima Airport	Ie	Japan	RORE
IEO	1089	Aioun el Atrouss Airport	Aioun El Atrouss	Mauritania	GQNA
IEV	2944	Kiev Zhuliany International Airport	Kiev	Ukraine	UKKK
IFJ	15	?ìsafj??r??ur Airport	Isafjordur	Iceland	BIIS
IFL	8823	Innisfail Airport	Innisfail	Australia	YIFL
IFN	2121	Esfahan Shahid Beheshti International Airport	Esfahan	Iran	OIFM
IFO	6106	Ivano-Frankivsk International Airport	Ivano-Frankivsk	Ukraine	UKLI
IFU	11354	Ifuru Airport	Ifuru	Maldives	VREI
IGA	1949	Inagua Airport	Matthew Town	Bahamas	MYIG
IGB	7230	Cabo F.A.A. H. R. Bord??n Airport	Ingeniero Jacobacci	Argentina	SAVJ
IGG	6763	Igiugig Airport	Igiugig	United States	PAIG
IGL	1708	?çi?ƒli Airport	Izmir	Turkey	LTBL
IGQ	8606	Lansing Municipal Airport	Lansing	United States	KIGQ
IGR	2471	Cataratas Del Iguaz?? International Airport	Iguazu Falls	Argentina	SARI
IGS	786	Ingolstadt Manching Airport	Ingolstadt	Germany	ETSI
IGT	10952	Magas Airport	Magas	Russia	URMS
IGU	2554	Cataratas International Airport	Foz Do Iguacu	Brazil	SBFI
IGX	10134	Horace Williams Airport	Chapel Hill	United States	KIGX
IIA	7468	Inishmaan Aerodrome	Inishmaan	Ireland	EIMN
IIL	6748	Ilam Airport	Ilam	Iran	OICI
IJD	8282	Windham Airport	Willimantic	United States	KIJD
IJK	6141	Izhevsk Airport	Izhevsk	Russia	USII
IKA	4330	Imam Khomeini International Airport	Tehran	Iran	OIIE
IKI	2295	Iki Airport	Iki	Japan	RJDB
IKK	3639	Greater Kankakee Airport	Kankakee	United States	KIKK
IKL	11195	Ikela Airport	Ikela	Congo (Kinshasa)	FZGV
IKS	6095	Tiksi Airport	Tiksi	Russia	UEST
IKT	2937	Irkutsk Airport	Irkutsk	Russia	UIII
IKU	11948	Issyk-Kul International Airport	Tamchy	Kyrgyzstan	UAFL
IKV	7021	Ankeny Regional Airport	Ankeny	United States	KIKV
ILD	7459	Lleida-Alguaire Airport	Lleida	Spain	LEDA
ILF	5537	Ilford Airport	Ilford	Canada	CZBD
ILG	3859	New Castle Airport	Wilmington	United States	KILG
ILI	3429	Iliamna Airport	Iliamna	United States	PAIL
ILM	3845	Wilmington International Airport	Wilmington	United States	KILM
ILN	7978	Wilmington Airpark	Wilmington	United States	KILN
ILO	2429	Iloilo International Airport	Iloilo	Philippines	RPVI
ILP	5921	?Äle des Pins Airport	?Äle des Pins	New Caledonia	NWWE
ILR	267	Ilorin International Airport	Ilorin	Nigeria	DNIL
ILU	8718	Kilaguni Airport	Kilaguni	Kenya	HKKL
ILY	536	Islay Airport	Islay	United Kingdom	EGPI
ILZ	5806	??ilina Airport	??ilina	Slovakia	LZZI
IMB	7349	Imbaimadai Airport	Imbaimadai	Guyana	SYIB
IMF	3050	Imphal Airport	Imphal	India	VEIM
IMK	4185	Simikot Airport	Simikot	Nepal	VNST
IMM	9102	Immokalee Regional Airport	Immokalee 	United States	KIMM
IMP	2572	Prefeito Renato Moreira Airport	Imperatriz	Brazil	SBIZ
IMT	6837	Ford Airport	Iron Mountain	United States	KIMT
INA	11989	Inta Airport	Inta	Russia	UUYI
INC	4085	Yinchuan Airport	Yinchuan	China	ZLIC
IND	3585	Indianapolis International Airport	Indianapolis	United States	KIND
ING	6030	Lago Argentino Airport	El Calafate	Argentina	SAWA
INH	976	Inhambane Airport	Inhambane	Mozambique	FQIN
INI	1740	Nis Airport	Nis	Serbia	LYNI
INJ	3702	Hillsboro Municipal Airport	Hillsboro	United States	KINJ
INK	3686	Winkler County Airport	Wink	United States	KINK
INL	3535	Falls International Airport	International Falls	United States	KINL
INN	1610	Innsbruck Airport	Innsbruck	Austria	LOWI
INO	5648	Inongo Airport	Inongo	Congo (Kinshasa)	FZBA
INQ	7030	Inisheer Aerodrome	Inisheer	Ireland	EIIR
INS	3496	Creech Air Force Base	Indian Springs	United States	KINS
INT	3553	Smith Reynolds Airport	Winston-salem	United States	KINT
INU	4076	Nauru International Airport	Nauru	Nauru	ANYN
INV	533	Inverness Airport	Inverness	United Kingdom	EGPE
INW	7587	Winslow Lindbergh Regional Airport	Winslow	United States	KINW
INZ	239	In Salah Airport	In Salah	Algeria	DAUI
IOA	1451	Ioannina Airport	Ioannina	Greece	LGIO
IOB	10121	Mount Sterling Montgomery County Airport	Mount Sterling	United States	KIOB
IOM	520	Isle of Man Airport	Isle Of Man	Isle of Man	EGNS
IOR	6421	Inishmore Aerodrome	Inis Mor	Ireland	EIIM
IOS	2569	Bahia - Jorge Amado Airport	Ilheus	Brazil	SBIL
IOW	8925	Iowa City Municipal Airport	Iowa City	United States	KIOW
IPA	5918	Ipota Airport	Ipota	Vanuatu	NVVI
IPC	2657	Mataveri Airport	Easter Island	Chile	SCIP
IPH	3302	Sultan Azlan Shah Airport	Ipoh	Malaysia	WMKI
IPI	2725	San Luis Airport	Ipiales	Colombia	SKIP
IPL	3689	Imperial County Airport	Imperial	United States	KIPL
IPN	2570	Usiminas Airport	Ipatinga	Brazil	SBIP
IPT	3584	Williamsport Regional Airport	Williamsport	United States	KIPT
IQM	6405	Qiemo Airport	Qiemo	China	ZWCM
IQN	6365	Qingyang Airport	Qingyang	China	ZLQY
IQQ	2649	Diego Aracena Airport	Iquique	Chile	SCDA
IQT	2801	Coronel FAP Francisco Secada Vignetta International Airport	Iquitos	Peru	SPQT
IRA	5409	Ngorangora Airport	Kirakira	Solomon Islands	AGGK
IRC	7236	Circle City /New/ Airport	Circle	United States	PACR
IRD	3070	Ishurdi Airport	Ishurdi	Bangladesh	VGIS
IRG	6286	Lockhart River Airport	Lockhart River	Australia	YLHR
IRI	1179	Iringa Airport	Iringa	Tanzania	HTIR
IRJ	2458	Capitan V A Almonacid Airport	La Rioja	Argentina	SANL
IRK	5744	Kirksville Regional Airport	Kirksville	United States	KIRK
IRP	1032	Matari Airport	Isiro	Congo (Kinshasa)	FZJH
IRZ	8258	Tapuruquara Airport	Santa Isabel do Rio Negro	Brazil	SWTP
ISA	3324	Mount Isa Airport	Mount Isa	Australia	YBMA
ISB	2223	Benazir Bhutto International Airport	Islamabad	Pakistan	OPRN
ISC	4347	St. Mary's Airport	ST MARY\\'S	United Kingdom	EGHE
ISE	5801	S??leyman Demirel International Airport	Isparta	Turkey	LTFC
ISG	2387	Ishigaki Airport	Ishigaki	Japan	ROIG
ISJ	1809	Isla Mujeres Airport	Isla Mujeres	Mexico	MMIM
ISK	3016	Gandhinagar Airport	Nasik Road	India	VANR
ISM	6993	Kissimmee Gateway Airport	Kissimmee	United States	KISM
ISN	3659	Sloulin Field International Airport	Williston	United States	KISN
ISO	7522	Kinston Regional Jetport At Stallings Field	Kinston	United States	KISO
ISP	3857	Long Island Mac Arthur Airport	Islip	United States	KISP
IST	1701	Atat??rk International Airport	Istanbul	Turkey	LTBA
ISU	5952	Sulaymaniyah International Airport	Sulaymaniyah	Iraq	ORSU
ISW	8654	Alexander Field South Wood County Airport	Wisconsin Rapids	United States	KISW
ITB	2568	Itaituba Airport	Itaituba	Brazil	SBIH
ITH	3947	Ithaca Tompkins Regional Airport	Ithaca	United States	KITH
ITM	2334	Osaka International Airport	Osaka	Japan	RJOO
ITO	3415	Hilo International Airport	Hilo	United States	PHTO
ITP	11178	Itaperuna Airport	Itaperuna	Brazil	SDUN
IUD	6833	Al Udeid Air Base	Doha	Qatar	OTBH
IUE	5884	Niue International Airport	Alofi	Niue	NIUE
IVA	936	Ampampamena Airport	Ampampamena	Madagascar	FMNZ
IVC	2025	Invercargill Airport	Invercargill	New Zealand	NZNV
IVL	428	Ivalo Airport	Ivalo	Finland	EFIV
IVR	9095	Inverell Airport	Inverell	Australia	YIVL
IWA	4379	Ivanovo South Airport	Ivanovo	Russia	UUBI
IWJ	5998	Iwami Airport	Iwami	Japan	RJOW
IWO	2283	Iwo Jima Airport	Iwojima	Japan	RJAW
IWS	4226	West Houston Airport	Houston	United States	KIWS
IXA	3038	Agartala Airport	Agartala	India	VEAT
IXB	3040	Bagdogra Airport	Baghdogra	India	VEBD
IXC	3089	Chandigarh Airport	Chandigarh	India	VICG
IXD	3080	Allahabad Airport	Allahabad	India	VIAL
IXE	3143	Mangalore International Airport	Mangalore	India	VOML
IXG	3000	Belgaum Airport	Belgaum	India	VABM
IXH	3054	Kailashahar Airport	Kailashahar	India	VEKR
IXI	3056	North Lakhimpur Airport	Lilabari	India	VELR
IXJ	3100	Jammu Airport	Jammu	India	VIJU
IXK	3014	Keshod Airport	Keshod	India	VAKS
IXL	3104	Leh Kushok Bakula Rimpochee Airport	Leh	India	VILH
IXM	3142	Madurai Airport	Madurai	India	VOMD
IXR	3063	Birsa Munda Airport	Ranchi	India	VERC
IXS	3055	Silchar Airport	Silchar	India	VEKU
IXT	10061	Pasighat Airport	Pasighat	India	VEPG
IXU	2996	Aurangabad Airport	Aurangabad	India	VAAU
IXW	3052	Jamshedpur Airport	Jamshedpur	India	VEJS
IXY	3011	Kandla Airport	Kandla	India	VAKE
IXZ	3146	Vir Savarkar International Airport	Port Blair	India	VOPB
IYK	7120	Inyokern Airport	Inyokern	United States	KIYK
IZA	8180	Zona da Mata Regional Airport	Juiz de Fora	Brazil	SDZY
IZG	9186	Eastern Slopes Regional Airport	Fryeburg	United States	KIZG
IZO	2328	Izumo Airport	Izumo	Japan	RJOC
JAA	2049	Jalalabad Airport	Jalalabad	Afghanistan	OAJL
JAB	7913	Jabiru Airport	Jabiru	Australia	YJAB
JAC	4027	Jackson Hole Airport	Jacksn Hole	United States	KJAC
JAD	3344	Perth Jandakot Airport	Perth	Australia	YPJT
JAE	11946	Shumba Airport	Ja??n	Peru	SPJE
JAF	3029	Kankesanturai Airport	Jaffna	Sri Lanka	VCCJ
JAI	3098	Jaipur International Airport	Jaipur	India	VIJP
JAL	5837	El Lencero Airport	Jalapa	Mexico	MMJA
JAN	3580	Jackson-Medgar Wiley Evers International Airport	Jackson	United States	KJAN
JAS	10104	Jasper County Airport-Bell Field	Jasper	United States	KJAS
JAV	3995	Ilulissat Airport	Ilulissat	Greenland	BGJN
JAX	3712	Jacksonville International Airport	Jacksonville	United States	KJAX
JBQ	5811	La Isabela International Airport	La Isabela	Dominican Republic	MDJB
JBR	3591	Jonesboro Municipal Airport	Jonesboro	United States	KJBR
JCB	7384	Santa Terezinha Airport	Joacaba	Brazil	SSJA
JCH	3996	Qasigiannguit Heliport	Qasigiannguit	Greenland	BGCH
JCI	7869	New Century Aircenter Airport	Olathe	United States	KIXD
JCK	6276	Julia Creek Airport	Julia Creek	Australia	YJLC
JCT	11837	Kimble County Airport	Junction	United States	KJCT
JDF	2574	Francisco de Assis Airport	Juiz De Fora	Brazil	SBJF
JDH	3097	Jodhpur Airport	Jodhpur	India	VIJO
JDO	6034	Orlando Bezerra de Menezes Airport	Juazeiro Do Norte	Brazil	SBJU
JDZ	6380	Jingdezhen Airport	Jingdezhen	China	ZSJD
JED	2072	King Abdulaziz International Airport	Jeddah	Saudi Arabia	OEJN
JEE	5850	J??r??mie Airport	Jeremie	Haiti	MTJE
JEF	6447	Jefferson City Memorial Airport	Jefferson City	United States	KJEF
JEG	3997	Aasiaat Airport	Aasiaat	Greenland	BGAA
JER	499	Jersey Airport	Jersey	Jersey	EGJJ
JES	8511	Jesup Wayne County Airport	Jesup	United States	KJES
JFK	3797	John F Kennedy International Airport	New York	United States	KJFK
JFR	5440	Paamiut Heliport	Paamiut	Greenland	BGFH
JGA	3010	Jamnagar Airport	Jamnagar	India	VAJM
JGG	11649	Williamsburg Jamestown Airport	Williamsburg	United States	KJGG
JGN	6432	Jiayuguan Airport	Jiayuguan	China	ZLJQ
JGO	5441	Qeqertarsuaq Heliport	Qeqertarsuaq Airport	Greenland	BGGN
JHB	3303	Senai International Airport	Johor Bahru	Malaysia	WMKJ
JHG	3381	Xishuangbanna Gasa Airport	Jinghonggasa	China	ZPJH
JHM	3796	Kapalua Airport	Lahania-kapalua	United States	PHJH
JHQ	8984	Shute Harbour Airport	Shute Harbour	Australia	YSHR
JHS	5447	Sisimiut Airport	Sisimiut	Greenland	BGSS
JHW	7059	Chautauqua County-Jamestown Airport	Jamestown	United States	KJHW
JIA	11200	Ju?¡na Airport	Juina	Brazil	SWJN
JIB	4119	Djibouti-Ambouli Airport	Djibouti	Djibouti	HDAM
JIJ	7417	Wilwal International Airport	Jijiga	Ethiopia	HAJJ
JIK	4191	Ikaria Airport	Ikaria	Greece	LGIK
JIM	1116	Jimma Airport	Jimma	Ethiopia	HAJM
JIU	6381	Jiujiang Lushan Airport	Jiujiang	China	ZSJJ
JIW	5944	Jiwani Airport	Jiwani	Pakistan	OPJI
JJI	2790	Juanjui Airport	Juanjui	Peru	SPJI
JJN	6386	Quanzhou Jinjiang International Airport	Quanzhou	China	ZSQZ
JJU	5442	Qaqortoq Heliport	Qaqortoq	Greenland	BGJH
JKA	8460	Jack Edwards Airport	Gulf Shores	United States	KJKA
JKG	688	J??nk??ping Airport	Joenkoeping	Sweden	ESGJ
JKH	1450	Chios Island National Airport	Chios	Greece	LGHI
JKL	4192	Kalymnos Airport	Kalymnos	Greece	LGKY
JLD	704	Landskrona Airport	Landskrona	Sweden	ESML
JLN	4354	Joplin Regional Airport	Joplin	United States	KJLN
JLR	3009	Jabalpur Airport	Jabalpur	India	VAJB
JMK	1468	Mikonos Airport	Mykonos	Greece	LGMK
JMO	4173	Jomsom Airport	Jomsom	Nepal	VNJS
JMS	5745	Jamestown Regional Airport	Jamestown	United States	KJMS
JMU	6411	Jiamusi Airport	Jiamusi	China	ZYJM
JNB	813	OR Tambo International Airport	Johannesburg	South Africa	FAJS
JNG	6944	Jining Qufu Airport	Jining	China	ZLJN
JNN	5444	Nanortalik Heliport	Nanortalik	Greenland	BGNN
JNS	5445	Narsaq Heliport	Narsaq	Greenland	BGNS
JNU	3492	Juneau International Airport	Juneau	United States	PAJN
JNX	4194	Naxos Airport	Cyclades Islands	Greece	LGNX
JNZ	6412	Jinzhou Airport	Jinzhou	China	ZYJZ
JOE	429	Joensuu Airport	Joensuu	Finland	EFJO
JOG	3898	Adi Sutjipto International Airport	Yogyakarta	Indonesia	WARJ
JOI	2576	Lauro Carneiro de Loyola Airport	Joinville	Brazil	SBJV
JOK	6161	Yoshkar-Ola Airport	Yoshkar-Ola	Russia	UWKJ
JOL	6013	Jolo Airport	Jolo	Philippines	RPMJ
JON	4382	Johnston Atoll Airport	Johnston Island	Johnston Atoll	PJON
JOS	268	Yakubu Gowon Airport	Jos	Nigeria	DNJO
JOT	8496	Joliet Regional Airport	Joliet	United States	KJOT
JPA	2575	Presidente Castro Pinto International Airport	Joao Pessoa	Brazil	SBJP
JPR	6073	Ji-Paran?í Airport	Ji-Paran?í	Brazil	SWJI
JQA	5449	Qaarsut Airport	Uummannaq	Greenland	BGUQ
JQE	5840	Jaqu?? Airport	Jaqu??	Panama	MPJE
JRH	3053	Jorhat Airport	Jorhat	India	VEJT
JRN	11199	Juruena Airport	Juruena	Brazil	SWJU
JRO	1180	Kilimanjaro International Airport	Kilimanjaro	Tanzania	HTKJ
JSA	3099	Jaisalmer Airport	Jaisalmer	India	VIJR
JSH	1480	Sitia Airport	Sitia	Greece	LGST
JSI	1475	Skiathos Island National Airport	Skiathos	Greece	LGSK
JSM	7312	Jose De San Martin Airport	Jose de San Martin	Argentina	SAWS
JSR	3071	Jessore Airport	Jessore	Bangladesh	VGJR
JST	4169	John Murtha Johnstown Cambria County Airport	Johnstown	United States	KJST
JSU	5443	Maniitsoq Airport	Maniitsoq	Greenland	BGMQ
JSV	10103	Sallisaw Municipal Airport	Sallisaw	United States	KJSV
JSY	5787	Syros Airport	Syros Island	Greece	LGSO
JTC	8238	Bauru - Arealva Airport	Bauru	Brazil	SJTC
JTR	1479	Santorini Airport	Thira	Greece	LGSR
JTY	4190	Astypalaia Airport	Astypalaia	Greece	LGPL
JUA	11202	In?ício Lu?¡s do Nascimento Airport	Juara	Brazil	SIZX
JUB	1173	Juba International Airport	Juba	South Sudan	HSSJ
JUI	4208	Juist Airport	Juist	Germany	EDWJ
JUJ	2477	Gobernador Horacio Guzman International Airport	Jujuy	Argentina	SASJ
JUL	2792	Inca Manco Capac International Airport	Juliaca	Peru	SPJL
JUM	4180	Jumla Airport	Jumla	Nepal	VNJL
JUV	5448	Upernavik Airport	Upernavik	Greenland	BGUK
JUZ	6382	Quzhou Airport	Quzhou	China	ZSJU
JVA	5616	Ankavandra Airport	Ankavandra	Madagascar	FMMK
JVL	7840	Southern Wisconsin Regional Airport	Janesville	United States	KJVL
JWA	878	Jwaneng Airport	Jwaneng	Botswana	FBJW
JXA	8417	Jixi Xingkaihu Airport	Jixi	China	ZYJX
JXN	8499	Jackson County Reynolds Field	Jackson	United States	KJXN
JYL	8298	Plantation Airpark	Sylvania	United States	KJYL
JYO	8835	Leesburg Executive Airport	Leesburg	United States	KJYO
JYV	430	Jyvaskyla Airport	Jyvaskyla	Finland	EFJY
JZH	4301	Jiuzhai Huanglong Airport	Jiuzhaigou	China	ZUJZ
JZI	9798	Charleston Executive Airport	Charleston	United States	KJZI
JZP	8601	Pickens County Airport	Jasper	United States	KJZP
K83	9412	Sabetha Municipal Airport	Sabetha	United States	KK83
KAA	9828	Kasama Airport	Kasama	Zambia	FLKS
KAB	1006	Kariba International Airport	Kariba	Zimbabwe	FVKB
KAC	5953	Kamishly Airport	Kamishly	Syria	OSKL
KAD	269	Kaduna Airport	Kaduna	Nigeria	DNKA
KAG	2367	Gangneung Airport	Kangnung	South Korea	RKNN
KAI	4307	Kaieteur International Airport	Kaieteur	Guyana	PKSA
KAJ	433	Kajaani Airport	Kajaani	Finland	EFKI
KAL	6717	Kaltag Airport	Kaltag	United States	PAKV
KAN	270	Mallam Aminu International Airport	Kano	Nigeria	DNKN
KAO	437	Kuusamo Airport	Kuusamo	Finland	EFKS
KAR	7350	Kamarang Airport	Kamarang	Guyana	SYKM
KAT	2018	Kaitaia Airport	Kaitaia	New Zealand	NZKT
KAU	431	Kauhava Airport	Kauhava	Finland	EFKA
KAW	6198	Kawthoung Airport	Kawthoung	Burma	VYKT
KAX	6277	Kalbarri Airport	Kalbarri	Australia	YKBR
KAZ	9888	Kao Airport	Kao	Indonesia	WAMK
KBL	2050	Kabul International Airport	Kabul	Afghanistan	OAKB
KBN	11194	Tunta Airport	Kabinda	Congo (Kinshasa)	FZWT
KBP	2939	Boryspil International Airport	Kiev	Ukraine	UKBB
KBR	3298	Sultan Ismail Petra Airport	Kota Bahru	Malaysia	WMKC
KBS	5663	Bo Airport	Bo	Sierra Leone	GFBO
KBV	3174	Krabi Airport	Krabi	Thailand	VTSG
KBZ	4102	Kaikoura Airport	Kaikoura	New Zealand	NZKI
KCA	6406	Kuqa Airport	Kuqa	China	ZWKC
KCH	3263	Kuching International Airport	Kuching	Malaysia	WBGG
KCM	5798	Kahramanmara?ƒ Airport	Kahramanmaras	Turkey	LTCN
KCT	6169	Koggala Airport	Koggala	Sri Lanka	VCCK
KCZ	2332	K?ìchi Ry?ìma Airport	Kochi	Japan	RJOK
KDD	5946	Khuzdar Airport	Khuzdar	Pakistan	OPKH
KDH	2051	Kandahar Airport	Kandahar	Afghanistan	OAKN
KDI	3890	Wolter Monginsidi Airport	Kendari	Indonesia	WAWW
KDL	412	K?ñrdla Airport	Kardla	Estonia	EEKA
KDM	4235	Kaadedhdhoo Airport	Kaadedhdhoo	Maldives	VRMT
KDO	6185	Kadhdhoo Airport	Laamu Atoll	Maldives	VRMK
KDU	5949	Skardu Airport	Skardu	Pakistan	OPSD
KDV	5869	Vunisea Airport	Vunisea	Fiji	NFKD
KED	1093	Ka??di Airport	Kaedi	Mauritania	GQNK
KEF	16	Keflavik International Airport	Keflavik	Iceland	BIKF
KEJ	2957	Kemerovo Airport	Kemorovo	Russia	UNEE
KEL	363	Kiel-Holtenau Airport	Kiel	Germany	EDHK
KEM	432	Kemi-Tornio Airport	Kemi	Finland	EFKE
KEN	5664	Kenema Airport	Kenema	Sierra Leone	GFKE
KEP	6182	Nepalgunj Airport	Nepalgunj	Nepal	VNNG
KER	2136	Kerman Airport	Kerman	Iran	OIKK
KES	11775	Kelsey Airport	Kelsey	Canada	CZEE
KET	3215	Kengtung Airport	Kengtung	Burma	VYKG
KEV	419	Halli Airport	Halli	Finland	EFHA
KEW	8355	Keewaywin Airport	Keewaywin	Canada	CPV8
KEY	8717	Kericho Airport	Kericho	Kenya	HKKR
KFA	1091	Kiffa Airport	Kiffa	Mauritania	GQNF
KFE	9127	Fortescue - Dave Forrest Aerodrome	Cloudbreak	Australia	YFDF
KFG	6279	Kalkgurung Airport	Kalkgurung	Australia	YKKG
KFP	7202	False Pass Airport	False Pass	United States	PAKF
KFS	9273	Kastamonu Airport	Kastamonu	Turkey	LTAL
KGA	1042	Kananga Airport	Kananga	Congo (Kinshasa)	FZUA
KGC	4051	Kingscote Airport	Kingscote	Australia	YKSC
KGD	2952	Khrabrovo Airport	Kaliningrad	Russia	UMKK
KGE	5417	Kaghau Airport	Kagau Island	Solomon Islands	AGKG
KGF	4375	Sary-Arka Airport	Karaganda	Kazakhstan	UAKK
KGG	1087	K??dougou Airport	Kedougou	Senegal	GOTK
KGI	3346	Kalgoorlie Boulder Airport	Kalgoorlie	Australia	YPKG
KGJ	1014	Karonga Airport	Karonga	Malawi	FWKA
KGK	7101	Koliganek Airport	Koliganek	United States	PAJZ
KGL	1165	Kigali International Airport	Kigali	Rwanda	HRYR
KGN	9123	Kasongo Airport	Kasongo	Congo (Kinshasa)	FZOK
KGO	7854	Kirovograd Airport	Kirovograd	Ukraine	UKKG
KGP	4373	Kogalym International Airport	Kogalym	Russia	USRK
KGS	1458	Kos Airport	Kos	Greece	LGKO
KGY	12030	Kingaroy Airport		Australia	YKRY
KHC	7963	Kerch Airport	Kerch	Ukraine	UKFK
KHD	5927	Khoram Abad Airport	Khorram Abad	Iran	OICK
KHE	7516	Chernobayevka Airport	Kherson	Ukraine	UKOH
KHG	3397	Kashgar Airport	Kashi	China	ZWSH
KHH	2264	Kaohsiung International Airport	Kaohsiung	Taiwan	RCKH
KHI	2206	Jinnah International Airport	Karachi	Pakistan	OPKC
KHM	4152	Kanti Airport	Khamti	Burma	VYKI
KHN	3384	Nanchang Changbei International Airport	Nanchang	China	ZSCN
KHS	2192	Khasab Air Base	Khasab	Oman	OOKB
KHT	8127	Khost Airport	Khost	Afghanistan	OAKS
KHV	2927	Khabarovsk-Novy Airport	Khabarovsk	Russia	UHHH
KHW	8053	Khwai River Lodge Airport	Khwai River	Botswana	FBKR
KID	703	Kristianstad Airport	Kristianstad	Sweden	ESMK
KIE	11355	Kieta Airport	Kieta	Papua New Guinea	AYKT
KIF	5469	Kingfisher Lake Airport	Kingfisher Lake	Canada	CNM5
KIH	2109	Kish International Airport	Kish Island	Iran	OIBK
KIJ	4381	Niigata Airport	Niigata	Japan	RJSN
KIK	6832	Kirkuk Air Base	Kirkuk	Iraq	ORKK
KIM	815	Kimberley Airport	Kimberley	South Africa	FAKM
KIN	1779	Norman Manley International Airport	Kingston	Jamaica	MKJP
KIO	5743	Kili Airport	Kili Island	Marshall Islands	Q51
KIR	601	Kerry Airport	Kerry	Ireland	EIKY
KIS	1140	Kisumu Airport	Kisumu	Kenya	HKKI
KIT	1454	Kithira Airport	Kithira	Greece	LGKC
KIV	1735	Chi?ƒin?âu International Airport	Chisinau	Moldova	LUKK
KIW	911	Southdowns Airport	Southdowns	Zambia	FLSO
KIX	3992	Kansai International Airport	Osaka	Japan	RJBB
KJA	4374	Yemelyanovo Airport	Krasnoyarsk	Russia	UNKL
KJH	10938	Kaili Airport	Kaili	China	ZUKJ
KJI	8233	Kanas Airport	Burqin	China	ZWKN
KJP	9148	Kerama Airport	Kerama	Japan	ROKR
KKA	7190	Koyuk Alfred Adams Airport	Koyuk	United States	PAKK
KKC	3938	Khon Kaen Airport	Khon Kaen	Thailand	VTUK
